         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
  4.700000,  1.571740,  8.750100, -0.591493, -0.254000,  2.292000,  2.702000, 15.057000, 15.070310, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.800000,  1.571740,  8.750100, -0.591493, -0.260000,  2.292000,  2.702000, 15.057000, 15.070044, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.900000,  1.570010,  8.749530, -0.620596, -0.260000,  2.292000,  2.702000, 15.057000, 15.069782, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.000000,  1.570010,  8.749530, -0.620596, -0.260000,  2.292000,  2.702000, 15.057000, 15.069527, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.100000,  1.571740,  8.750100, -0.591493, -0.260000,  2.292000,  2.702000, 15.057000, 15.069276, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.200000,  1.571740,  8.750100, -0.591493, -0.260000,  2.292000,  2.702000, 15.057000, 15.069031, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.300000,  1.571740,  8.750100, -0.591493, -0.254000,  2.292000,  2.702000, 15.057000, 15.068790, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.400000,  1.570880,  8.748750, -0.591493, -0.286000,  2.292000,  2.702000, 15.057000, 15.068555, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.500000,  1.570880,  8.748750, -0.631493, -0.384000,  2.292000,  2.702000, 15.057000, 15.068324, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.600000,  1.570880,  8.748750, -0.671493, -0.436000,  2.292000,  2.702000, 15.029000, 15.067537, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.700000,  1.570880,  8.748750, -0.711493, -0.436000,  2.292000,  2.702000, 15.029000, 15.066767, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.800000,  1.570880,  8.748750, -0.751493, -0.462000,  2.292000,  2.702000, 15.029000, 15.066011, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  5.900000,  1.570880,  8.748750, -0.791493, -0.456000,  2.292000,  2.702000, 15.029000, 15.065271, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  6.000000,  1.570880,  8.748750, -0.831493, -0.462000,  2.292000,  2.702000, 15.001000, 15.063986, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  6.100000,  1.570880,  8.748750, -0.871493, -0.462000,  2.292000,  2.702000, 15.001000, 15.062726, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  6.200000,  1.570880,  8.748750, -0.911493, -0.449000,  2.292000,  2.702000, 15.001000, 15.061492, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
  6.300000,  1.570880,  8.748750, -0.951493, -0.456000,  2.292000,  2.702000, 15.001000, 15.060282, 17.000000,  0.000000,  0.848261,  0.000000,  0.000000, -0.400000,  0.000000,  0.000000,  0.000000,
